common_name,scientific_name,recordist_name,recording_length,Date,TYPE,xc_id,Time,Country,Download_link
Black Tinamou,Tinamus osgoodi hershkovitzi,Gerlando Delgado,0:04,2022-03-02,,XC722598,12:30,Colombia,https://xeno-canto.org/722598/download
Black Tinamou,Tinamus osgoodi hershkovitzi,katherine C Cubillos,0:23,2014-04-11,song,XC244460,09:00,Colombia,https://xeno-canto.org/244460/download
Black Tinamou,Tinamus osgoodi hershkovitzi,Niels Krabbe,0:20,1994-01-08,song,XC239091,?,Ecuador,https://xeno-canto.org/239091/download
Black Tinamou,Tinamus osgoodi,Daniel Lane,0:16,2004-04-28,song,XC62895,5:35,Peru,https://xeno-canto.org/62895/download
Black Tinamou,Tinamus osgoodi hershkovitzi,Juan Pablo López-O.,8:15,2021-01-28,song,XC701270,10:00,Colombia,https://xeno-canto.org/701270/download
Black Tinamou,Tinamus osgoodi hershkovitzi,Juan Freile,1:17,2017-12-08,song,XC396019,07:00,Ecuador,https://xeno-canto.org/396019/download
Black Tinamou,Tinamus osgoodi,Jorge Muñoz,0:18,2017-02-12,song,XC355786,08:30,Colombia,https://xeno-canto.org/355786/download
Black Tinamou,Tinamus osgoodi hershkovitzi,Niels Krabbe,1:42,2005-03-27,song,XC251634,18:20,Ecuador,https://xeno-canto.org/251634/download
Black Tinamou,Tinamus osgoodi,Dušan M. Brinkhuizen,0:16,2014-02-16,"call, song",XC168351,18:30,Ecuador,https://xeno-canto.org/168351/download
Black Tinamou,Tinamus osgoodi,David Geale,0:04,2011-09-21,song,XC87826,13:38,Peru,https://xeno-canto.org/87826/download
Black Tinamou,Tinamus osgoodi,Jerome Fischer,0:09,2020-12-16,song,XC609506,10:30,Colombia,https://xeno-canto.org/609506/download
Black Tinamou,Tinamus osgoodi hershkovitzi,Juan Freile,1:18,2017-12-08,song,XC396020,07:00,Ecuador,https://xeno-canto.org/396020/download
Great Tinamou,Tinamus major,Jacob Wijpkema,1:31,2021-10-15,song,XC686892,21:25,Bolivia,https://xeno-canto.org/686892/download
Great Tinamou,Tinamus major,Jacob Wijpkema,0:14,2021-10-11,"call, song, subsong",XC686179,04:44,Bolivia,https://xeno-canto.org/686179/download
Great Tinamou,Tinamus major peruvianus,Elvis Felipe Quintero,0:31,2021-05-13,subsong,XC648856,18:30,Colombia,https://xeno-canto.org/648856/download
Great Tinamou,Tinamus major,Rainforest Connection,0:14,2019-07-01,song,XC621784,13:30,Peru,https://xeno-canto.org/621784/download
Great Tinamou,Tinamus major,Kent Livezey,4:29,2020-06-02,song,XC564620,06:28,Panama,https://xeno-canto.org/564620/download
Great Tinamou,Tinamus major,Phil Stouffer,0:06,1993-00-00,song,XC392986,?,Brazil,https://xeno-canto.org/392986/download
Great Tinamou,Tinamus major,Kent Livezey,1:44,2017-04-07,song,XC363937,06:04,Panama,https://xeno-canto.org/363937/download
Great Tinamou,Tinamus major,Kent Livezey,3:47,2017-04-05,song,XC363225,06:02,Panama,https://xeno-canto.org/363225/download
Great Tinamou,Tinamus major,Kent Livezey,1:53,2017-03-09,song,XC358477,06:12,Panama,https://xeno-canto.org/358477/download
Great Tinamou,Tinamus major,Peter Boesman,0:12,2009-03-14,call,XC272385,06:00:00 PM,Suriname,https://xeno-canto.org/272385/download
Great Tinamou,Tinamus major peruvianus,John V. Moore,1:14,1996-10-00,song,XC257240,?,Ecuador,https://xeno-canto.org/257240/download
Great Tinamou,Tinamus major,Peter Boesman,0:26,2009-07-26,song,XC231237,17:00,Peru,https://xeno-canto.org/231237/download
Great Tinamou,Tinamus major,Peter Boesman,0:45,1995-04-15,song,XC231236,18:00,Panama,https://xeno-canto.org/231236/download
Great Tinamou,Tinamus major,Peter Boesman,1:30,2008-01-03,song,XC231235,18:45,Peru,https://xeno-canto.org/231235/download
Great Tinamou,Tinamus major,Thore Noernberg,0:25,2013-04-24,call,XC131553,07:00,Panama,https://xeno-canto.org/131553/download
Great Tinamou,Tinamus major,Thore Noernberg,0:49,2013-04-24,call,XC131552,07:00,Panama,https://xeno-canto.org/131552/download
Great Tinamou,Tinamus major,Eric DeFonso,0:15,2011-09-16,song,XC129750,17:33,Brazil,https://xeno-canto.org/129750/download
Great Tinamou,Tinamus major,Klemens Steiof,0:16,2012-03-16,call,XC107758,?,Panama,https://xeno-canto.org/107758/download
Great Tinamou,Tinamus major,Jeremy Minns,0:34,2003-11-30,song,XC85067,17:50,Brazil,https://xeno-canto.org/85067/download
Great Tinamou,Tinamus major,Jeremy Minns,2:29,2003-11-30,song,XC85066,17:30,Brazil,https://xeno-canto.org/85066/download
Great Tinamou,Tinamus major,Wouter Halfwerk,0:35,2011-06-29,song,XC83256,6:00am,Panama,https://xeno-canto.org/83256/download
Great Tinamou,Tinamus major,William Adsett,0:56,2011-05-09,call,XC80529,18.00,Panama,https://xeno-canto.org/80529/download
Great Tinamou,Tinamus major latifrons,Bernabe Lopez-Lanus,0:36,1996-09-06,song,XC45159,18:15,Ecuador,https://xeno-canto.org/45159/download
Great Tinamou,Tinamus major,Andrew Spencer,0:09,2008-01-19,song,XC17471,11:30,Ecuador,https://xeno-canto.org/17471/download
Great Tinamou,Tinamus major,Jacob Wijpkema,0:13,2021-10-08,song,XC685672,05:35,Bolivia,https://xeno-canto.org/685672/download
Great Tinamou,Tinamus major,Jacob Wijpkema,0:09,2021-08-22,song,XC673696,15:43,Bolivia,https://xeno-canto.org/673696/download
Great Tinamou,Tinamus major,Dante Buzzetti,0:19,2006-09-11,song,XC639885,5:21,Brazil,https://xeno-canto.org/639885/download
Great Tinamou,Tinamus major,Jelle Scharringa,0:33,2019-03-15,song,XC608132,17:00,Costa Rica,https://xeno-canto.org/608132/download
Great Tinamou,Tinamus major,Okamoto Keita Sin,0:45,2018-12-30,call,XC576436,17:31,Costa Rica,https://xeno-canto.org/576436/download
Great Tinamou,Tinamus major,Dante Buzzetti,0:11,2008-08-04,song,XC557617,18:44,Brazil,https://xeno-canto.org/557617/download
White-throated Tinamou,Tinamus guttatus,Rainforest Connection,0:17,2019-09-17,song,XC621782,10:00,Peru,https://xeno-canto.org/621782/download
White-throated Tinamou,Tinamus guttatus,Dante Buzzetti,0:40,2006-09-12,song,XC643008,17:50,Brazil,https://xeno-canto.org/643008/download
White-throated Tinamou,Tinamus guttatus,Fernando Igor de Godoy,0:06,2016-05-20,song,XC536652,08:00,Brazil,https://xeno-canto.org/536652/download
White-throated Tinamou,Tinamus guttatus,Jacob Wijpkema,0:35,2019-08-22,song,XC497452,18:32,Bolivia,https://xeno-canto.org/497452/download
White-throated Tinamou,Tinamus guttatus,Fernando Igor de Godoy,0:43,2014-11-10,song,XC482164,06:30,Brazil,https://xeno-canto.org/482164/download
White-throated Tinamou,Tinamus guttatus,Will Sweet,0:10,2018-07-15,song,XC453694,17:00,Peru,https://xeno-canto.org/453694/download
White-throated Tinamou,Tinamus guttatus,Caio Brito,0:06,2015-10-26,canto,XC428089,09:55,Brazil,https://xeno-canto.org/428089/download
White-throated Tinamou,Tinamus guttatus,GABRIEL LEITE,0:10,2018-01-20,song,XC400646,08:00,Brazil,https://xeno-canto.org/400646/download
White-throated Tinamou,Tinamus guttatus,Felipe Arantes,0:22,2017-12-10,song,XC395953,05:00,Brazil,https://xeno-canto.org/395953/download
White-throated Tinamou,Tinamus guttatus,GABRIEL LEITE,0:09,2017-12-09,song,XC395757,06:00,Brazil,https://xeno-canto.org/395757/download
White-throated Tinamou,Tinamus guttatus,Peter Boesman,0:07,2010-08-11,song,XC270977,7:00,Brazil,https://xeno-canto.org/270977/download
White-throated Tinamou,Tinamus guttatus,Paul Coopmans,0:38,1995-01-00,song,XC264358,?,Ecuador,https://xeno-canto.org/264358/download
White-throated Tinamou,Tinamus guttatus,Niels Krabbe,0:33,1994-11-03,song,XC239087,8:45,Ecuador,https://xeno-canto.org/239087/download
White-throated Tinamou,Tinamus guttatus,Peter Boesman,0:06,2009-07-28,song,XC231228,11:00,Peru,https://xeno-canto.org/231228/download
White-throated Tinamou,Tinamus guttatus,GABRIEL LEITE,0:08,2015-01-28,song,XC212996,08:00,Brazil,https://xeno-canto.org/212996/download
White-throated Tinamou,Tinamus guttatus,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),0:11,2007-12-04,song,XC117970,?,Colombia,https://xeno-canto.org/117970/download
White-throated Tinamou,Tinamus guttatus,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),0:17,2000-11-01,song,XC117391,?,Colombia,https://xeno-canto.org/117391/download
White-throated Tinamou,Tinamus guttatus,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),0:12,2000-11-01,song,XC117390,?,Colombia,https://xeno-canto.org/117390/download
White-throated Tinamou,Tinamus guttatus,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),0:17,2000-01-04,song,XC117377,?,Colombia,https://xeno-canto.org/117377/download
White-throated Tinamou,Tinamus guttatus,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),0:12,2000-01-01,song,XC117341,?,Colombia,https://xeno-canto.org/117341/download
White-throated Tinamou,Tinamus guttatus,Jeremy Minns,0:16,1999-09-26,song,XC85441,09:10,Brazil,https://xeno-canto.org/85441/download
White-throated Tinamou,Tinamus guttatus,Jeremy Minns,0:09,2000-11-24,song,XC66682,7:56,Brazil,https://xeno-canto.org/66682/download
White-throated Tinamou,Tinamus guttatus,Alexandre Renaudier,0:07,2009-07-13,song,XC38734,?:?,Brazil,https://xeno-canto.org/38734/download
White-throated Tinamou,Tinamus guttatus,Wim ten Have,0:14,2005-08-28,song,XC3735,17:00,Peru,https://xeno-canto.org/3735/download
White-throated Tinamou,Tinamus guttatus,Dante Buzzetti,1:03,2008-03-07,song,XC482184,8:10,Brazil,https://xeno-canto.org/482184/download
White-throated Tinamou,Tinamus guttatus,Fernando Igor de Godoy,0:10,2014-11-04,song,XC482162,06:30,Brazil,https://xeno-canto.org/482162/download
White-throated Tinamou,Tinamus guttatus,Fernando Igor de Godoy,0:08,2014-11-10,"song, short song",XC482161,06:30,Brazil,https://xeno-canto.org/482161/download
White-throated Tinamou,Tinamus guttatus,Peter Boesman,0:08,2005-01-20,song,XC231230,10:00,Brazil,https://xeno-canto.org/231230/download
White-throated Tinamou,Tinamus guttatus,Peter Boesman,0:11,2005-01-20,song,XC231229,09:00,Brazil,https://xeno-canto.org/231229/download
White-throated Tinamou,Tinamus guttatus,Alex Lees,0:15,2015-02-06,song,XC212849,06:30,Brazil,https://xeno-canto.org/212849/download
Highland Tinamou,Nothocercus bonapartei,Katherine Moreno,0:29,2021-10-09,uncertain,XC724679,06:00,Colombia,https://xeno-canto.org/724679/download
Highland Tinamou,Nothocercus bonapartei,Mauricio Cuellar Ramirez (@Birding.travel),0:24,2021-04-21,song,XC641695,10:00,Colombia,https://xeno-canto.org/641695/download
Highland Tinamou,Nothocercus bonapartei,Mauricio Cuellar Ramirez (@Birding.travel),0:35,2021-04-20,song,XC641685,09:30,Colombia,https://xeno-canto.org/641685/download
Highland Tinamou,Nothocercus bonapartei,Mauricio Cuellar Ramirez (@Birding.travel),0:19,2021-04-20,song,XC641683,09:30,Colombia,https://xeno-canto.org/641683/download
Highland Tinamou,Nothocercus bonapartei,Juan Pablo López-O.,0:15,2016-12-23,call,XC357041,17:00,Colombia,https://xeno-canto.org/357041/download
Highland Tinamou,Nothocercus bonapartei,Ross Gallardy,0:18,2016-12-25,call,XC353906,13:30,Colombia,https://xeno-canto.org/353906/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,John V. Moore,0:25,1996-11-00,song,XC257241,?,Ecuador,https://xeno-canto.org/257241/download
Highland Tinamou,Nothocercus bonapartei,Peter Boesman,0:28,1995-03-26,song,XC226701,07:15,Venezuela,https://xeno-canto.org/226701/download
Highland Tinamou,Nothocercus bonapartei bonapartei,Hans Matheve,0:45,2009-02-27,song,XC202363,?,Venezuela,https://xeno-canto.org/202363/download
Highland Tinamou,Nothocercus bonapartei,Paul Driver,1:30,2013-05-30,song,XC137697,05:55,Costa Rica,https://xeno-canto.org/137697/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Leonardo Ordóñez-Delgado,2:20,2012-11-08,song,XC127504,06:30,Ecuador,https://xeno-canto.org/127504/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Leonardo Ordóñez-Delgado,1:21,2012-11-07,song,XC127195,08:00,Ecuador,https://xeno-canto.org/127195/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Leonardo Ordóñez-Delgado,1:51,2012-11-09,song,XC124861,08:00,Ecuador,https://xeno-canto.org/124861/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Leonardo Ordóñez-Delgado,4:30,2012-11-09,song,XC124860,08:00,Ecuador,https://xeno-canto.org/124860/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Leonardo Ordóñez-Delgado,1:59,2012-11-01,song,XC124265,10:00,Ecuador,https://xeno-canto.org/124265/download
Highland Tinamou,Nothocercus bonapartei,Rick Bowers,1:02,1996-03-30,song,XC17881,09:30,Costa Rica,https://xeno-canto.org/17881/download
Highland Tinamou,Nothocercus bonapartei,Jerome Fischer,1:34,2022-04-21,song,XC717260,08:00,Costa Rica,https://xeno-canto.org/717260/download
Highland Tinamou,Nothocercus bonapartei,Jerome Fischer,1:34,2022-04-21,song,XC717257,08:00,Costa Rica,https://xeno-canto.org/717257/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Peter de Rouw,0:25,2020-02-05,song,XC593289,09:53,Ecuador,https://xeno-canto.org/593289/download
Highland Tinamou,Nothocercus bonapartei,Hans Matheve,0:13,2014-02-25,song,XC401414,?,Colombia,https://xeno-canto.org/401414/download
Highland Tinamou,Nothocercus bonapartei,Hans Matheve,1:15,2014-02-25,song,XC401413,?,Colombia,https://xeno-canto.org/401413/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Niels Krabbe,1:38,2016-11-26,song,XC346417,07:30,Ecuador,https://xeno-canto.org/346417/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Francisco Sornoza,0:26,1998-03-25,song,XC332903,?,Ecuador,https://xeno-canto.org/332903/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Mitch Lysinger,0:21,2009-02-00,"call, song, soft calls",XC260327,?,Ecuador,https://xeno-canto.org/260327/download
Highland Tinamou,Nothocercus bonapartei,Peter Boesman,1:08,1995-03-26,song,XC226702,07:15,Venezuela,https://xeno-canto.org/226702/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Leonardo Ordóñez-Delgado,1:48,2012-11-01,song,XC124266,10:00,Ecuador,https://xeno-canto.org/124266/download
Highland Tinamou,Nothocercus bonapartei plumbeiceps,Leonardo Ordóñez-Delgado,1:16,2012-11-01,song,XC124264,10:00,Ecuador,https://xeno-canto.org/124264/download
Highland Tinamou,Nothocercus bonapartei bonapartei,Nick Athanas,0:39,2007-12-02,song,XC16596,06:07,Colombia,https://xeno-canto.org/16596/download
Highland Tinamou,Nothocercus bonapartei bonapartei,Chris Parrish,1:15,1985-02-14,song,XC6192,?,Venezuela,https://xeno-canto.org/6192/download
Highland Tinamou,Nothocercus bonapartei,Oliver Komar,0:17,2019-08-24,song,XC494361,07:00,Panama,https://xeno-canto.org/494361/download
Tawny-breasted Tinamou,Nothocercus julius,Carlos Delgado JUMABITA,0:30,2022-06-23,uncertain,XC733965,11:41,Colombia,https://xeno-canto.org/733965/download
Tawny-breasted Tinamou,Nothocercus julius,Dušan M. Brinkhuizen,0:35,2021-08-13,song,XC670079,08:00,Ecuador,https://xeno-canto.org/670079/download
Tawny-breasted Tinamou,Nothocercus julius,Dušan M. Brinkhuizen,1:27,2021-08-13,song,XC670077,08:00,Ecuador,https://xeno-canto.org/670077/download
Tawny-breasted Tinamou,Nothocercus julius,Fabrice Schmitt,2:12,2018-08-30,song,XC609645,08:00,Colombia,https://xeno-canto.org/609645/download
Tawny-breasted Tinamou,Nothocercus julius,David Edwards,1:11,2012-07-00,song,XC119754,07:00,Colombia,https://xeno-canto.org/119754/download
Tawny-breasted Tinamou,Nothocercus julius,David Edwards,1:18,2012-07-00,song,XC119753,07:00,Colombia,https://xeno-canto.org/119753/download
Tawny-breasted Tinamou,Nothocercus julius,David Edwards,0:43,2012-07-00,song,XC119752,07:00,Colombia,https://xeno-canto.org/119752/download
Tawny-breasted Tinamou,Nothocercus julius,Juan Pablo López O,1:31,2010-02-14,song,XC44953,06:00,Colombia,https://xeno-canto.org/44953/download
Tawny-breasted Tinamou,Nothocercus julius,Alejandro Mendoza Santacruz,0:34,2019-09-28,song,XC581276,08:30,Colombia,https://xeno-canto.org/581276/download
Tawny-breasted Tinamou,Nothocercus julius,Andres Angulo Rubiano,1:48,2020-01-06,song,XC522227,06:00,Colombia,https://xeno-canto.org/522227/download
Tawny-breasted Tinamou,Nothocercus julius,Michael Hurben,0:23,2019-12-29,song,XC515377,08:30,Colombia,https://xeno-canto.org/515377/download
Tawny-breasted Tinamou,Nothocercus julius,Julio Delgado,0:33,2019-10-04,song,XC500971,08:00,Colombia,https://xeno-canto.org/500971/download
Tawny-breasted Tinamou,Nothocercus julius,Sergio Chaparro-Herrera & Andrea Lopera-Salazar,1:37,2016-07-13,song,XC327123,09:00,Colombia,https://xeno-canto.org/327123/download
Tawny-breasted Tinamou,Nothocercus julius,Alejandro Pinto-Gómez,0:27,2016-03-03,song,XC315061,10:30,Colombia,https://xeno-canto.org/315061/download
Tawny-breasted Tinamou,Nothocercus julius,Jonas Nilsson,0:40,1996-12-29,song,XC276293,09:15,Ecuador,https://xeno-canto.org/276293/download
Tawny-breasted Tinamou,Nothocercus julius,Jonas Nilsson,0:40,1996-12-29,song,XC262859,09:15,Ecuador,https://xeno-canto.org/262859/download
Tawny-breasted Tinamou,Nothocercus julius,Niels Krabbe,0:23,1996-05-26,song,XC238667,6:30,Ecuador,https://xeno-canto.org/238667/download
Tawny-breasted Tinamou,Nothocercus julius,Niels Krabbe,1:51,1991-04-04,song,XC238666,?,Ecuador,https://xeno-canto.org/238666/download
Tawny-breasted Tinamou,Nothocercus julius,Niels Krabbe,0:48,1991-12-10,song,XC238665,9:15,Ecuador,https://xeno-canto.org/238665/download
Tawny-breasted Tinamou,Nothocercus julius,leandro vargas,0:43,2015-04-17,song,XC236629,06:00,Colombia,https://xeno-canto.org/236629/download
Tawny-breasted Tinamou,Nothocercus julius,Peter Boesman,0:06,1993-12-26,song,XC226703,?,Ecuador,https://xeno-canto.org/226703/download
Tawny-breasted Tinamou,Nothocercus julius,Diego Calderon-F.,0:33,2013-06-14,song,XC143840,08:00,Colombia,https://xeno-canto.org/143840/download
Tawny-breasted Tinamou,Nothocercus julius,Sergio Córdoba Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),0:24,2003-11-20,song,XC117875,?,Colombia,https://xeno-canto.org/117875/download
Tawny-breasted Tinamou,Nothocercus julius,Sergio Córdoba Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),1:22,2003-11-19,"call, song",XC117867,?,Colombia,https://xeno-canto.org/117867/download
Tawny-breasted Tinamou,Nothocercus julius,Sergio Córdoba Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),0:28,2003-11-19,"call, song",XC117866,?,Colombia,https://xeno-canto.org/117866/download
Tawny-breasted Tinamou,Nothocercus julius,Andrés Mauricio López (Colección de Sonidos Ambientales - Instituto Humboldt),1:50,2002-07-08,song,XC117585,07:59:59,Colombia,https://xeno-canto.org/117585/download
Tawny-breasted Tinamou,Nothocercus julius,Allen T. Chartier,0:11,1996-11-15,song,XC9837,?,Ecuador,https://xeno-canto.org/9837/download
Tawny-breasted Tinamou,Nothocercus julius,Nick Athanas,0:29,2006-08-12,song,XC6881,14:45,Venezuela,https://xeno-canto.org/6881/download
